num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration
0,0,2,78,1,14,4,436,85,0,0,0,12
0,0,2,1,2,4,3,399,14,0,0,0,15
1,0,2,18,51,9,4,565,37,1,0,0,17
0,0,2,41,6,8,3,384,43,0,0,0,16
1,0,2,123,4,4,0,368,85,1,0,1,12
1,0,2,79,16,3,0,628,85,0,0,0,19
0,0,2,79,6,8,6,373,4,0,0,1,19
0,0,2,43,11,15,0,207,17,0,0,0,1
0,0,2,16,2,14,2,436,85,0,0,0,12
0,0,2,27,38,8,1,470,51,1,0,1,2
0,0,2,1,5,16,2,379,17,1,0,1,7
0,0,2,6,5,18,3,373,4,0,0,0,19
0,0,2,36,47,10,0,150,4,0,0,1,19
0,0,2,6,4,10,2,300,85,1,0,1,12
1,0,2,48,38,4,2,428,4,1,1,1,19
0,0,2,123,21,6,3,515,4,1,0,0,19
5,1,2,93,6,13,2,102,37,1,1,1,12
0,0,2,9,1,14,2,436,85,0,0,0,12
0,0,2,68,4,13,4,367,43,0,1,1,15
1,0,2,111,18,18,1,300,101,1,1,1,12
1,0,2,201,12,11,0,93,4,0,0,0,19
0,0,2,20,20,7,0,398,4,1,0,0,15
0,0,2,412,6,0,0,51,17,0,0,0,7
2,0,2,19,15,12,0,770,103,1,0,0,17
0,0,2,124,8,4,6,764,4,1,0,1,17
0,0,2,14,4,6,5,546,43,1,0,0,13
1,0,2,29,5,8,3,749,85,0,0,1,17
5,1,2,227,6,6,0,187,93,1,1,1,18
1,0,2,139,22,2,2,621,4,1,1,0,19
0,0,2,130,4,0,0,397,43,0,0,0,15
0,0,2,17,69,7,3,6,51,1,0,1,19
0,1,2,26,5,8,3,293,4,0,1,0,9
1,0,2,113,75,14,6,632,51,1,0,1,19
0,0,2,277,64,4,3,632,51,0,0,0,19
0,0,2,60,6,17,5,101,37,0,1,0,15
0,1,2,5,19,20,0,293,4,1,1,1,9
0,0,2,4,3,5,1,102,85,1,1,0,12
1,0,2,10,7,11,1,727,4,1,1,0,9
0,0,2,49,6,10,3,159,43,1,0,1,13
0,0,2,48,47,10,5,733,4,1,1,1,9
0,0,2,35,35,15,1,770,4,1,1,1,17
1,0,2,428,4,20,0,388,51,1,1,1,15
0,0,2,6,45,7,3,411,4,1,1,1,9
0,0,2,26,183,0,1,296,16,1,0,0,17
2,0,2,247,6,5,0,416,80,1,0,0,12
3,0,2,113,6,13,1,689,36,1,1,0,19
5,0,2,32,5,2,2,714,51,1,1,1,10
0,0,2,20,6,14,2,519,51,1,1,0,9
0,0,2,22,13,8,0,289,4,0,0,0,19
0,0,2,138,6,14,3,438,85,0,0,1,17
0,0,2,33,13,1,1,550,43,1,0,1,13
1,0,2,17,6,10,2,188,43,0,0,0,18
0,0,2,87,6,23,0,436,43,0,0,0,12
0,0,2,9,19,10,4,105,43,1,0,1,13
0,0,2,37,18,15,6,430,85,1,0,0,12
0,0,2,5,1,9,2,293,93,0,0,0,9
0,0,2,35,6,13,4,321,4,1,0,0,19
1,0,2,107,30,2,1,659,71,1,0,1,9
0,0,2,45,4,14,6,188,43,1,0,1,18
0,0,2,38,4,10,0,371,43,0,0,0,13
0,0,2,201,5,16,0,41,51,1,1,1,15
2,1,2,54,5,3,5,715,17,1,0,0,7
0,0,2,113,21,12,6,566,91,1,1,1,0
0,0,2,1,3,12,1,519,51,1,1,1,9
0,0,2,5,19,10,6,521,17,1,1,0,7
1,0,2,77,42,13,2,711,36,1,0,1,11
0,0,2,2,3,5,2,436,85,0,0,0,12
0,0,2,68,6,3,1,438,85,1,0,1,17
0,0,2,176,41,9,5,542,43,1,0,0,13
0,0,2,2,45,22,6,411,4,1,0,0,9
0,1,2,200,6,13,1,551,85,0,0,0,17
0,0,2,273,12,5,1,608,4,1,0,1,19
1,0,2,61,5,7,1,322,4,1,0,0,9
4,0,2,36,10,4,1,6,51,1,0,1,19
0,0,2,22,12,5,4,68,12,1,0,0,3
0,0,2,10,4,2,4,713,4,0,1,1,9
0,0,2,15,6,7,3,541,4,1,0,0,19
0,0,2,61,11,11,6,626,4,1,0,1,19
0,0,2,33,5,5,2,397,51,1,1,1,15
0,0,2,425,5,10,5,48,51,1,0,0,11
0,0,2,48,6,23,1,715,100,1,0,0,7
0,0,2,7,6,3,3,38,51,1,0,0,18
0,1,2,129,19,4,1,424,4,0,0,0,19
0,0,2,17,7,22,1,515,51,1,0,0,19
0,0,2,243,8,15,6,106,37,1,0,0,2
0,0,2,46,21,12,0,148,4,1,1,1,19
1,1,2,105,5,10,2,438,4,0,0,0,17
3,0,2,124,3,13,4,713,51,1,1,0,9
1,1,2,18,3,8,1,425,85,1,0,1,12
0,0,2,135,5,10,6,727,4,0,0,0,9
1,0,2,88,12,5,6,375,4,1,0,0,19
1,0,2,73,5,4,2,299,43,1,1,0,15
0,0,2,107,4,23,1,509,4,1,0,0,17
0,0,2,145,20,4,2,633,4,1,0,0,19
0,0,2,5,34,9,3,574,50,1,0,0,2
0,0,2,22,18,13,3,291,4,0,0,0,19
0,0,2,1,17,4,2,701,17,1,0,0,11
0,0,2,34,30,13,0,81,4,1,0,0,19
0,0,2,52,17,2,1,323,4,0,0,0,17
1,0,2,266,6,8,2,717,51,1,0,1,0
1,0,2,57,5,17,0,761,91,1,0,0,0
1,0,2,60,12,9,3,316,4,0,0,0,19
1,0,2,303,4,10,0,287,93,0,0,0,13
1,1,2,5,6,8,1,289,4,1,0,0,19
0,0,2,185,6,14,5,533,43,0,0,1,13
0,0,2,21,20,0,6,458,4,1,0,1,17
1,0,2,23,18,1,6,639,4,1,0,0,19
0,0,2,1,6,6,0,398,4,1,0,0,15
1,0,2,91,15,7,3,770,103,1,1,1,17
2,0,2,171,8,23,4,6,51,1,0,1,19
0,1,2,33,4,15,6,633,4,0,0,0,19
0,0,2,8,4,7,2,723,4,0,0,0,9
0,0,2,89,17,23,1,634,4,1,1,1,19
0,1,2,140,16,10,3,430,4,0,1,0,12
1,0,2,269,9,2,3,373,4,1,0,0,19
0,1,2,73,4,15,6,399,43,0,0,0,15
0,0,2,4,9,4,4,178,4,1,1,1,17
0,1,2,27,4,15,0,251,4,0,0,1,17
4,0,2,118,39,9,2,175,4,1,0,1,19
0,0,2,5,5,15,3,102,37,0,0,0,12
0,0,2,23,9,8,2,713,4,1,1,1,9
1,0,2,22,5,8,1,625,4,0,0,0,19
0,1,2,111,3,9,3,439,85,1,1,1,12
2,0,2,96,15,21,5,458,15,1,0,1,17
0,0,1,49,57,3,5,733,4,1,0,0,9
0,0,2,42,9,4,6,559,37,1,1,1,19
0,0,2,17,8,15,6,749,4,0,0,1,17
0,0,2,38,23,10,2,357,17,1,1,1,5
0,0,2,24,5,12,0,398,43,0,0,0,15
1,0,2,13,6,4,4,368,85,1,0,1,12
1,0,2,48,4,7,4,287,93,0,0,0,13
0,0,2,14,4,23,0,770,4,1,0,0,17
5,0,2,8,5,15,4,208,17,0,0,1,1
0,0,2,3,59,3,5,733,91,1,0,0,9
0,0,2,49,12,20,1,92,4,1,1,1,19
0,0,2,34,11,15,3,724,4,1,0,0,9
1,0,2,11,5,12,5,689,4,1,1,0,19
0,0,2,110,60,2,2,713,4,1,0,1,9
0,0,2,21,61,8,4,616,36,1,1,0,17
0,0,2,145,38,4,4,770,4,1,0,0,17
1,0,2,227,15,8,6,150,4,1,1,1,19
1,0,2,43,26,12,2,760,4,1,0,0,17
1,0,2,34,278,8,1,438,85,1,1,1,17
1,0,2,333,4,18,6,157,93,1,0,0,15
0,1,2,13,9,5,3,398,43,1,0,0,15
0,0,2,5,3,15,6,117,37,0,0,1,4
1,0,2,252,12,4,3,633,4,1,0,1,19
0,0,2,18,5,11,3,291,4,0,0,1,19
0,0,2,39,5,9,0,57,36,1,1,1,17
2,0,2,226,21,14,3,176,4,1,0,1,9
0,0,2,229,3,5,0,513,51,0,1,0,13
0,0,2,8,10,16,2,265,4,1,0,0,19
0,0,2,66,6,1,1,293,4,0,1,0,9
4,0,2,102,4,11,2,379,17,1,0,0,7
0,0,2,34,4,21,1,626,4,0,1,0,19
0,0,2,18,6,3,5,681,4,0,0,0,19
1,0,2,308,8,8,2,6,97,0,0,0,19
0,0,2,23,6,15,5,665,17,1,1,0,14
0,0,2,77,11,13,0,52,4,1,0,0,17
0,0,2,265,6,12,3,639,4,1,1,1,19
2,0,2,103,3,12,6,542,43,0,0,0,13
1,1,2,56,6,13,4,309,17,1,0,1,7
0,0,2,15,13,11,4,776,91,1,0,0,0
0,0,2,30,8,11,5,741,4,1,0,1,17
0,0,2,27,41,21,1,323,4,1,0,0,17
1,0,2,65,5,10,0,287,93,1,1,0,13
0,0,2,30,90,10,1,783,4,1,0,1,17
1,1,2,33,5,11,2,228,80,0,0,0,1
0,0,2,34,6,6,0,633,4,0,0,1,19
1,0,2,31,6,6,3,376,17,1,0,0,11
1,0,2,202,3,5,6,147,43,0,0,0,13
3,0,2,394,4,9,0,264,36,1,0,0,8
1,0,2,25,3,13,0,717,80,0,0,0,0
0,1,2,21,11,5,2,293,4,0,1,0,9
1,0,2,16,6,7,4,234,17,1,0,0,1
0,0,2,3,58,12,1,109,4,1,1,1,19
0,0,2,14,8,7,0,178,4,1,0,1,17
0,0,2,106,82,11,0,626,4,1,0,0,19
1,1,2,29,6,6,3,309,17,1,1,1,7
0,1,2,37,45,8,4,265,36,1,0,0,19
0,1,2,12,1,11,1,114,4,0,0,1,17
0,0,2,20,29,2,3,470,51,1,0,0,2
0,1,2,9,17,19,6,616,36,1,1,1,17
0,0,2,135,3,1,2,436,85,0,0,0,12
0,0,2,7,3,3,3,478,51,1,1,1,0
0,0,2,386,5,15,0,761,91,0,0,0,0
0,0,2,51,12,9,2,291,4,1,0,0,19
2,0,2,66,8,16,0,430,85,0,0,0,12
0,0,2,186,10,7,1,716,4,1,0,0,17
0,0,2,16,12,9,2,770,4,0,0,0,17
1,0,2,308,7,1,0,421,85,1,0,0,12
0,0,2,39,5,18,5,49,37,1,1,0,9
2,0,2,96,22,2,3,176,4,1,0,1,9
1,0,2,94,7,9,3,92,4,1,0,1,19
0,0,2,24,6,4,4,278,36,0,0,0,8
3,0,2,99,4,2,5,378,85,1,0,0,10
0,0,2,13,5,8,0,566,37,0,1,1,0
0,0,2,34,5,6,2,770,4,0,1,0,17
0,0,2,101,5,2,0,542,51,0,0,0,13
1,0,2,240,9,16,0,635,37,1,0,1,19
1,0,2,112,20,11,1,770,4,1,0,0,17
0,0,2,226,3,16,2,278,36,0,0,0,8
0,0,2,9,6,7,3,627,4,1,0,0,19
0,0,2,6,6,13,6,377,93,1,0,1,9
0,0,2,118,6,17,4,400,43,1,1,1,15
0,0,2,29,28,20,2,140,0,1,0,1,3
0,0,2,18,78,5,2,93,4,1,1,1,19
0,1,2,27,4,17,2,537,43,1,0,1,19
1,0,2,53,6,12,2,368,85,1,1,1,12
0,0,2,6,5,0,3,437,85,1,0,1,12
1,0,2,380,32,11,3,515,4,0,0,0,19
0,0,2,19,5,0,3,727,4,0,1,0,9
0,0,2,122,5,15,6,309,17,1,1,1,7
0,0,2,58,26,1,2,430,4,1,1,0,12
0,0,2,127,4,2,4,101,37,1,0,0,15
0,0,2,58,25,1,4,90,4,1,1,1,17
0,0,2,11,10,11,4,330,4,1,1,0,9
0,1,2,54,3,11,5,322,4,0,0,0,9
0,0,2,7,82,15,2,576,51,0,0,0,2
0,0,2,13,7,12,3,446,101,1,0,0,19
0,0,2,127,26,13,3,397,51,1,0,1,15
0,0,2,37,4,2,1,788,51,1,0,0,0
0,0,2,22,7,11,0,411,4,1,0,1,9
0,0,2,10,4,22,3,716,4,0,0,0,17
3,1,2,53,5,10,1,313,17,1,1,1,4
0,0,2,43,3,7,0,293,93,1,0,0,9
0,0,2,133,9,6,0,253,36,0,0,0,8
0,0,2,269,79,22,3,626,4,1,1,1,19
1,0,2,23,9,19,0,621,71,1,1,1,19
4,0,2,250,6,6,2,309,17,0,0,0,7
3,0,2,45,6,14,2,438,85,1,0,0,17
0,0,2,11,40,10,3,412,4,1,0,0,17
0,0,2,70,62,8,0,6,61,1,0,1,19
0,0,2,2,5,16,0,713,51,0,0,0,9
0,0,2,59,21,8,1,57,4,1,0,1,17
0,0,2,43,34,1,2,408,101,1,0,0,19
0,0,2,7,5,2,3,760,4,1,0,0,17
1,0,2,76,5,14,2,309,101,1,0,0,7
0,0,2,95,4,23,0,296,4,0,0,0,17
1,1,2,281,73,3,0,174,36,1,0,0,19
0,0,2,1,4,2,5,523,91,0,0,0,0
0,0,2,22,12,6,2,721,85,0,0,0,10
1,0,2,87,3,9,6,549,43,1,1,0,13
0,0,2,21,11,0,2,330,4,0,0,1,9
0,0,2,80,21,8,5,148,4,1,0,1,19
0,0,2,11,9,6,2,296,4,1,0,0,17
0,0,2,200,4,1,6,101,43,0,0,0,15
0,0,2,6,2,3,2,6,51,0,0,0,19
1,0,2,15,5,11,5,267,36,1,1,1,8
0,0,2,1,11,9,1,436,80,0,0,0,12
0,0,2,50,4,7,3,713,51,1,1,1,9
0,1,2,3,10,4,5,272,4,1,0,0,9
1,0,2,17,4,9,0,515,51,0,1,0,19
0,0,2,166,13,2,5,296,4,1,0,0,17
0,0,2,63,5,9,2,633,4,1,0,0,19
0,0,2,61,18,12,3,300,85,1,0,0,12
0,0,2,49,16,14,2,102,85,0,0,0,12
2,0,2,101,4,9,6,101,43,1,0,1,15
1,0,2,205,6,15,0,523,51,1,0,0,0
0,0,2,3,7,2,4,743,91,0,0,1,0
0,1,2,105,8,5,5,291,4,1,0,1,19
0,1,2,39,7,21,0,253,27,1,1,1,8
0,0,2,45,13,8,1,72,12,1,0,0,2
0,0,2,75,3,6,6,299,43,1,1,1,15
1,0,2,20,6,1,3,713,51,0,1,1,9
0,0,2,41,33,5,1,790,91,1,0,1,0
2,0,2,60,6,16,3,714,85,0,0,0,10
0,0,2,93,93,12,4,362,34,1,0,1,19
0,0,2,97,6,11,1,6,39,1,0,1,19
0,0,2,22,26,11,0,364,4,0,0,0,19
0,1,2,289,6,7,3,299,43,0,1,0,15
0,0,2,50,53,9,2,770,4,0,0,0,17
0,0,2,72,5,5,6,621,32,1,0,0,19
1,0,2,54,8,8,5,302,43,1,0,1,13
2,0,2,61,5,15,2,49,51,1,1,1,9
2,0,2,138,6,3,5,190,51,1,0,1,18
0,0,2,2,10,2,0,177,85,1,0,0,10
0,0,2,39,9,13,4,380,4,1,1,0,17
1,0,2,39,10,4,1,153,17,1,0,0,7
1,0,2,16,5,7,6,429,85,0,0,1,12
0,0,2,42,6,6,2,144,17,1,0,0,5
2,0,2,63,11,7,6,373,4,1,0,0,19
0,0,2,231,5,6,6,309,17,0,0,1,7
0,0,2,19,5,2,3,307,93,0,0,1,11
0,0,2,37,19,4,6,272,4,1,0,0,9
0,0,2,61,45,15,1,12,43,1,0,1,13
0,0,2,13,4,8,0,429,51,1,1,1,12
0,0,2,26,6,13,3,400,43,0,0,0,15
0,0,2,2,5,7,0,436,80,0,1,0,12
0,0,2,67,6,4,5,559,4,1,0,1,19
0,0,2,10,15,23,5,676,4,1,0,0,17
0,0,2,30,16,2,1,631,4,0,0,0,19
0,0,2,179,37,6,0,302,43,0,0,0,13
1,0,2,118,7,13,0,20,4,1,0,1,17
0,0,2,2,3,5,2,770,4,1,0,1,17
0,0,2,68,5,15,1,397,43,0,0,0,15
0,0,2,63,6,9,0,42,51,1,1,0,12
0,0,0,70,7,3,2,177,85,1,0,1,10
2,0,2,55,14,13,2,265,4,1,0,0,19
1,1,2,118,3,15,5,297,93,1,1,1,0
2,0,2,163,18,21,3,6,61,1,1,1,19
0,0,2,22,11,12,0,307,90,1,0,0,11
0,0,2,11,36,12,3,733,4,1,0,1,9
0,0,2,17,8,8,2,480,51,1,0,0,4
2,0,2,292,5,13,0,42,51,1,0,0,12
2,0,2,169,5,7,3,253,36,1,0,0,8
0,0,2,36,8,21,1,365,43,1,0,0,9
0,0,2,17,7,8,4,424,4,1,0,0,19
1,0,2,89,4,14,4,299,43,1,1,1,15
0,0,2,218,6,2,4,368,85,1,0,0,12
0,0,2,37,283,2,0,366,80,1,1,0,17
0,0,2,17,74,13,0,716,51,1,1,1,17
0,0,2,14,15,1,3,551,4,1,0,0,17
0,0,2,24,3,12,1,702,4,0,1,1,11
0,0,2,98,25,7,6,175,4,1,1,1,19
0,0,2,48,68,15,4,438,85,0,1,0,17
0,0,2,291,3,17,6,546,57,1,1,0,13
0,0,2,16,50,11,5,291,93,1,0,1,19
0,0,2,107,16,0,6,148,4,1,0,1,19
0,1,2,57,11,1,6,6,51,1,1,1,19
1,0,2,408,5,11,0,287,93,1,0,0,13
0,0,2,212,6,2,1,51,101,0,0,0,7
0,0,2,29,3,0,3,616,4,0,0,1,17
1,0,2,204,6,2,2,187,93,1,0,0,18
2,0,2,168,10,5,0,174,4,1,0,1,19
0,1,2,91,36,11,0,154,4,0,0,1,17
0,1,2,55,12,10,0,321,4,1,0,0,19
0,0,2,23,18,14,0,241,4,1,0,0,19
0,0,2,153,5,9,5,717,91,1,0,1,0
0,0,2,93,47,3,6,626,4,1,0,1,19
1,0,2,74,75,3,5,90,4,1,1,1,17
0,0,2,29,9,12,2,632,4,1,1,1,19
0,0,2,57,31,7,4,327,4,1,1,1,19
1,0,2,51,6,15,5,662,17,1,0,0,14
1,0,2,95,6,3,3,670,17,0,0,0,14
0,0,2,26,4,9,5,717,51,1,0,0,0
0,0,2,236,11,7,4,6,51,1,0,1,19
2,0,2,409,6,14,6,102,37,1,0,0,12
3,0,2,208,4,19,5,287,93,1,1,1,13
0,0,2,23,6,16,5,662,17,0,0,0,14
0,0,2,14,49,7,6,633,4,1,0,0,19
0,0,2,134,14,4,6,148,4,1,0,1,19
0,0,2,79,3,11,6,302,43,0,0,0,13
0,0,2,28,6,7,1,293,4,0,0,0,9
1,0,2,20,5,12,0,260,36,1,0,0,8
0,0,2,6,23,16,3,366,34,1,1,1,17
0,0,2,30,14,9,4,621,71,1,1,1,19
1,1,2,33,5,13,3,376,17,1,0,0,11
0,0,2,130,5,12,6,368,85,0,0,0,12
0,0,2,207,4,2,0,749,85,0,0,1,17
0,0,2,255,12,4,4,6,61,1,0,1,19
1,0,2,51,22,16,0,157,93,1,1,0,15
1,0,2,57,5,22,6,425,85,1,1,1,12
0,0,2,68,10,4,6,366,4,0,0,1,17
0,0,2,12,3,23,0,289,4,0,1,0,19
0,0,2,22,6,1,2,293,4,0,0,1,9
0,0,2,24,37,4,4,574,50,0,0,1,2
0,0,2,5,4,7,6,720,4,0,0,0,9
3,0,2,301,7,7,5,306,4,1,1,1,19
2,0,2,166,5,5,4,285,93,1,1,0,12
0,0,2,40,5,8,1,590,100,1,1,1,19
1,0,2,15,4,14,3,425,85,1,0,1,12
0,0,2,2,18,9,2,72,58,1,0,0,2
0,0,2,4,8,8,2,724,4,1,0,0,9
0,0,2,13,80,9,0,593,51,1,0,0,9
0,0,2,13,4,16,1,783,36,1,0,1,17
0,0,2,197,4,11,1,494,51,1,1,1,9
3,0,2,44,18,10,3,176,4,1,0,0,9
0,0,2,8,44,14,3,412,4,0,0,0,17
0,1,2,96,20,3,1,6,61,1,0,1,19
0,0,1,126,7,11,5,582,4,1,0,0,17
0,0,2,119,14,2,4,6,51,0,0,0,19
1,1,2,93,4,14,0,404,43,1,1,0,15
1,1,2,14,6,16,3,208,17,0,0,0,1
0,0,2,28,7,11,2,84,17,1,0,0,9
0,0,2,0,4,7,1,166,4,1,0,0,17
0,0,2,46,4,10,0,309,17,0,0,0,7
0,0,2,56,10,0,1,526,4,1,1,1,19
0,0,2,14,5,12,1,683,4,0,0,0,19
1,0,2,69,14,6,6,377,4,1,1,0,9
0,0,2,57,3,5,3,307,17,0,0,0,11
0,0,2,102,10,9,2,430,4,0,0,1,12
0,0,2,24,24,13,3,112,85,1,0,1,10
0,0,2,136,14,11,4,102,85,0,0,0,12
1,0,2,4,21,4,4,681,14,1,1,1,19
0,0,2,73,99,10,2,6,51,1,0,1,19
2,0,2,14,6,3,0,438,85,1,0,0,17
0,0,2,50,3,3,2,113,17,0,1,0,7
1,0,2,304,66,4,3,6,51,0,0,0,19
1,0,2,66,10,0,0,154,4,1,0,0,17
1,1,2,70,4,16,6,253,36,0,0,0,8
0,0,2,41,4,4,4,45,51,1,0,0,19
2,0,2,135,8,13,1,115,91,1,1,1,0
0,1,2,68,12,17,6,543,43,0,0,0,13
0,0,2,33,15,6,5,289,93,1,1,1,19
2,0,2,346,19,2,1,633,4,1,1,0,19
0,0,2,33,24,11,5,497,4,1,1,1,17
1,0,2,25,2,9,0,562,4,0,0,1,9
0,0,2,105,5,5,4,53,51,1,0,0,4
0,0,2,241,7,23,1,6,61,1,0,1,19
0,0,2,35,3,15,3,48,17,0,0,0,11
4,0,2,352,32,19,6,284,93,1,0,0,15
0,0,2,47,3,5,0,300,85,1,0,0,12
0,0,2,41,4,3,5,404,43,1,1,1,15
2,0,2,213,19,0,5,296,4,1,0,0,17
0,0,2,2,6,7,4,296,4,0,0,1,17
1,1,2,70,6,10,1,436,80,1,0,1,12
0,0,2,97,8,9,5,49,4,0,0,1,9
0,0,2,87,6,17,6,397,43,1,1,1,15
0,0,2,95,8,16,2,365,34,1,1,1,9
1,1,2,41,6,4,3,505,17,0,0,0,11
0,0,2,165,24,22,3,6,61,1,0,0,19
0,0,1,62,11,4,2,537,4,1,1,1,19
1,0,2,252,9,23,6,522,4,1,1,0,17
0,0,2,368,4,11,6,293,93,0,0,0,9
0,0,2,37,20,10,1,289,4,1,0,1,19
0,0,2,33,33,14,2,717,51,0,0,0,0
1,0,2,52,6,14,2,397,51,0,1,0,15
0,0,2,18,3,2,6,109,37,1,1,0,19
0,0,2,41,78,13,5,293,4,1,1,1,9
0,0,2,7,5,6,1,375,4,0,1,0,19
3,0,2,213,4,5,6,747,85,0,0,1,10
0,0,2,296,13,2,0,289,4,0,0,0,19
5,0,2,136,5,10,1,626,51,1,0,1,19
1,0,2,23,73,11,1,399,43,1,1,1,15
0,0,2,21,21,5,3,385,43,1,0,0,15
0,0,2,0,19,2,3,213,51,1,0,0,1
0,0,2,39,33,10,5,582,4,0,0,0,17
1,0,2,3,80,7,4,542,51,1,1,1,13
1,0,2,13,48,8,0,445,37,1,1,0,16
0,0,2,174,13,3,2,770,4,1,0,0,17
1,0,2,37,4,8,0,287,93,1,0,0,13
0,0,2,4,6,7,6,645,36,0,1,0,19
0,0,2,48,23,14,1,379,17,1,0,0,7
1,0,2,97,40,8,5,6,61,1,1,1,19
2,0,2,54,6,8,2,252,36,1,0,0,8
1,0,2,15,21,2,6,297,15,1,0,0,0
1,1,2,6,8,7,4,428,4,0,0,0,19
0,0,2,62,74,8,1,436,85,1,0,0,12
1,0,2,41,5,6,1,51,51,1,1,0,7
1,0,2,182,5,2,2,689,4,0,0,0,19
0,0,2,8,6,8,4,515,51,1,0,0,19
0,1,2,86,4,12,1,157,93,1,0,0,15
0,0,2,2,5,7,3,542,51,1,0,1,13
0,0,2,86,77,0,0,734,4,1,1,1,9
1,0,2,124,5,16,4,253,36,1,1,0,8
0,0,2,251,22,11,0,247,4,1,0,1,17
0,0,2,290,103,13,0,45,51,1,0,0,19
1,0,2,129,31,15,2,176,4,1,1,1,9
0,0,2,29,7,23,5,174,4,1,0,1,19
0,0,2,67,6,11,1,88,36,1,0,0,19
0,0,2,3,5,17,3,429,36,1,0,0,12
0,0,2,15,22,6,2,6,61,1,0,0,19
0,0,2,30,69,1,5,621,4,1,0,0,19
0,0,2,4,7,9,3,61,4,0,1,0,17
0,0,2,99,15,16,0,296,93,1,1,0,17
0,0,2,121,12,1,0,720,4,1,0,0,9
1,0,2,52,5,0,3,425,85,1,1,0,12
0,0,2,139,3,8,1,429,4,0,0,0,12
0,0,2,5,6,7,4,397,43,0,1,1,15
0,0,2,16,33,10,6,762,4,1,0,1,17
0,0,2,4,12,23,5,688,4,1,0,0,19
0,0,2,201,5,1,1,688,4,0,1,0,19
0,0,2,12,6,3,3,713,4,0,0,0,9
1,0,2,41,6,9,1,113,51,1,0,1,7
4,0,2,4,1,13,6,285,93,1,0,0,12
0,1,2,1,3,14,4,6,51,1,1,0,19
1,0,2,16,4,12,2,378,85,1,0,1,10
1,0,2,171,12,6,4,148,4,0,0,1,19
1,0,2,8,5,1,2,302,37,1,1,0,13
0,0,2,81,18,3,3,429,85,1,0,0,12
0,0,2,116,4,9,0,105,37,1,1,1,13
0,0,2,8,83,6,2,782,91,1,0,0,17
1,0,2,56,4,11,4,371,43,1,1,1,13
0,0,2,28,17,4,4,681,14,1,0,1,19
0,0,2,59,17,12,0,296,4,1,0,1,17
1,0,2,12,4,2,2,368,85,0,1,0,12
0,0,2,36,18,10,3,148,4,1,0,1,19
1,0,2,177,6,12,3,101,37,1,0,0,15
1,0,2,136,47,9,2,429,51,1,0,0,12
0,0,2,55,26,18,1,88,86,1,1,1,19
0,0,2,11,3,11,2,748,37,1,1,1,10
3,0,2,291,10,23,6,304,4,1,1,1,19
1,0,2,204,10,1,5,6,51,1,0,1,19
1,0,2,14,4,14,3,772,4,1,0,0,17
0,0,2,266,6,10,1,674,51,1,0,0,9
0,0,2,47,5,8,3,287,93,0,0,0,13
0,0,2,14,67,5,0,770,4,1,1,1,17
0,0,2,6,81,7,1,722,4,1,1,1,9
0,0,2,101,4,2,6,371,43,1,1,1,13
0,0,2,51,5,13,2,99,37,0,1,0,8
0,0,2,65,7,7,6,375,4,1,0,1,19
1,0,2,79,22,11,2,438,4,1,1,1,17
0,0,2,83,3,3,5,549,43,0,0,1,13
1,0,2,443,6,4,6,6,51,1,0,1,19
1,0,2,65,5,6,1,368,85,1,0,1,12
0,0,2,40,8,3,5,394,4,1,1,1,19
0,0,2,32,5,0,4,310,87,0,0,0,17
0,0,2,4,6,12,3,438,85,0,0,1,17
1,0,2,58,255,16,5,397,43,1,1,1,15
0,0,2,0,3,9,4,397,43,0,1,0,15
0,0,2,64,3,6,1,581,37,0,1,0,2
0,0,2,51,6,4,4,377,4,1,0,1,9
0,0,2,138,4,7,1,713,4,0,0,0,9
0,0,2,89,4,15,4,309,17,0,1,1,7
0,0,2,5,6,5,2,717,51,1,1,1,0
8,0,2,10,5,6,4,716,51,0,0,0,17
0,0,2,60,10,9,1,154,4,1,1,1,17
0,1,2,13,51,9,3,686,51,1,1,1,19
0,0,2,16,19,12,5,731,4,1,0,0,9
1,0,2,77,6,13,5,82,17,0,0,0,14
2,0,2,52,6,0,3,376,17,1,1,1,11
0,0,2,28,4,16,3,115,37,1,0,0,0
0,0,2,158,9,1,5,178,4,1,0,1,17
2,0,2,50,5,1,3,101,43,1,0,0,15
0,0,2,33,289,5,3,621,4,0,0,0,19
0,1,2,32,5,12,6,398,43,0,0,0,15
0,0,2,14,15,14,2,674,51,1,0,0,9
0,0,2,16,4,7,5,713,51,1,0,1,9
1,0,2,82,13,10,5,291,4,0,0,0,19
1,0,2,431,4,5,1,430,85,0,0,1,12
0,0,2,31,10,21,6,176,36,1,1,1,9
0,1,2,44,24,7,0,449,4,0,0,1,19
3,0,2,65,153,13,2,66,51,1,1,1,17
0,0,2,13,6,13,3,293,93,1,0,0,9
0,0,2,207,10,6,3,296,4,1,0,1,17
0,0,2,51,23,23,1,669,4,1,1,1,17
0,0,2,12,6,11,3,163,4,0,0,0,9
0,0,2,51,4,9,1,293,4,0,0,0,9
1,0,2,205,17,11,1,14,4,1,0,0,19
0,0,2,223,5,14,5,425,85,1,0,0,12
0,0,2,12,6,12,5,430,85,1,1,1,12
0,0,2,0,20,6,3,470,51,0,0,0,2
2,0,2,159,4,6,4,747,85,0,0,0,10
8,1,2,98,6,11,4,505,17,0,0,0,11
